,HexSSP-0,HexSSP-1,HexSSP-2,HexSSP-3,HexSSP-4,HexSSP-5,HexSSP-6,HexSSP-7,HexSSP-8,HexSSP-9,HexSSP-10,HexSSP-11,HexSSP-12,HexSSP-13,HexSSP-14,HexSSP-15,HexSSP-16,HexSSP-17,HexSSP-18,HexSSP-19,Discrete_19-0,Discrete_19-1,Discrete_19-2,Discrete_19-3,Discrete_19-4,Discrete_19-5,Discrete_19-6,Discrete_19-7,Discrete_19-8,Discrete_19-9,Discrete_15-0,Discrete_15-1,Discrete_15-2,Discrete_15-3,Discrete_15-4,Discrete_15-5,Discrete_15-6,Discrete_15-7,Discrete_15-8,Discrete_15-9,Discrete_11-0,Discrete_11-1,Discrete_11-2,Discrete_11-3,Discrete_11-4,Discrete_11-5,Discrete_11-6,Discrete_11-7,Discrete_11-8,Discrete_11-9,Discrete_07-0,Discrete_07-1,Discrete_07-2,Discrete_07-3,Discrete_07-4,Discrete_07-5,Discrete_07-6,Discrete_07-7,Discrete_07-8,Discrete_07-9,Discrete_03-0,Discrete_03-1,Discrete_03-2,Discrete_03-3,Discrete_03-4,Discrete_03-5,Discrete_03-6,Discrete_03-7,Discrete_03-8,Discrete_03-9
780,500.0,500.0,500.0,352.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,153.0,500.0,500.0,500.0,367.0,500.0,191.0,181.0,22.0,115.0,142.0,98.0,167.0,47.0,59.0,22.0,110.0,143.0,96.0,11.0,49.0,20.0,22.0,20.0,37.0,18.0,15.0,18.0,110.0,12.0,13.0,16.0,32.0,49.0,16.0,29.0,10.0,44.0,10.0,10.0,58.0,49.0,11.0,44.0,10.0,29.0,10.0,16.0,35.0,15.0,11.0,16.0,8.0,9.0,10.0,12.0
781,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,244.0,500.0,500.0,500.0,428.0,500.0,500.0,500.0,500.0,500.0,199.0,73.0,22.0,141.0,176.0,141.0,142.0,36.0,47.0,50.0,77.0,40.0,54.0,18.0,46.0,21.0,30.0,15.0,30.0,38.0,15.0,46.0,31.0,14.0,17.0,14.0,53.0,99.0,16.0,43.0,36.0,49.0,10.0,12.0,80.0,12.0,12.0,89.0,11.0,11.0,12.0,17.0,11.0,21.0,12.0,12.0,11.0,13.0,14.0,11.0
782,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,229.0,500.0,500.0,500.0,500.0,500.0,103.0,218.0,19.0,166.0,117.0,101.0,119.0,16.0,74.0,35.0,122.0,116.0,33.0,14.0,55.0,15.0,33.0,17.0,13.0,44.0,14.0,14.0,84.0,13.0,28.0,15.0,32.0,32.0,10.0,14.0,81.0,84.0,10.0,12.0,14.0,92.0,12.0,13.0,11.0,12.0,16.0,9.0,10.0,12.0,13.0,10.0,10.0,11.0,14.0,9.0
783,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,15.0,37.0,24.0,80.0,127.0,113.0,126.0,37.0,53.0,18.0,106.0,65.0,119.0,12.0,52.0,17.0,29.0,20.0,41.0,43.0,14.0,61.0,58.0,12.0,14.0,15.0,19.0,55.0,15.0,14.0,43.0,36.0,12.0,11.0,53.0,10.0,11.0,56.0,12.0,13.0,12.0,15.0,12.0,12.0,9.0,8.0,13.0,11.0,15.0,12.0
784,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,463.0,500.0,500.0,500.0,500.0,500.0,198.0,135.0,18.0,98.0,139.0,23.0,137.0,37.0,70.0,24.0,118.0,74.0,98.0,16.0,47.0,18.0,34.0,33.0,15.0,38.0,14.0,16.0,93.0,12.0,21.0,19.0,14.0,17.0,12.0,28.0,87.0,14.0,12.0,11.0,39.0,33.0,12.0,17.0,11.0,12.0,12.0,14.0,11.0,20.0,10.0,13.0,11.0,11.0,38.0,13.0
785,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,189.0,38.0,18.0,71.0,132.0,51.0,118.0,39.0,38.0,25.0,120.0,85.0,39.0,15.0,10.0,15.0,44.0,21.0,13.0,20.0,15.0,13.0,103.0,15.0,26.0,14.0,19.0,14.0,13.0,19.0,95.0,13.0,12.0,11.0,17.0,76.0,12.0,19.0,9.0,12.0,11.0,15.0,11.0,13.0,14.0,12.0,13.0,11.0,11.0,9.0
786,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,344.0,500.0,18.0,74.0,22.0,103.0,171.0,109.0,182.0,43.0,83.0,39.0,119.0,152.0,66.0,15.0,69.0,17.0,38.0,12.0,24.0,17.0,16.0,15.0,36.0,14.0,14.0,15.0,14.0,14.0,22.0,12.0,60.0,38.0,12.0,12.0,71.0,85.0,10.0,79.0,13.0,13.0,36.0,14.0,12.0,11.0,17.0,11.0,16.0,8.0,12.0,9.0
787,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,104.0,128.0,24.0,73.0,151.0,113.0,102.0,33.0,43.0,22.0,131.0,122.0,110.0,17.0,53.0,30.0,33.0,17.0,11.0,20.0,17.0,32.0,31.0,28.0,17.0,14.0,12.0,34.0,12.0,18.0,13.0,13.0,13.0,10.0,43.0,84.0,13.0,17.0,10.0,11.0,17.0,37.0,19.0,9.0,19.0,16.0,20.0,31.0,13.0,13.0
788,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,394.0,500.0,500.0,500.0,155.0,40.0,27.0,152.0,144.0,92.0,73.0,19.0,80.0,57.0,138.0,93.0,51.0,18.0,51.0,17.0,21.0,15.0,13.0,16.0,12.0,17.0,10.0,16.0,12.0,21.0,35.0,31.0,13.0,33.0,63.0,15.0,12.0,12.0,15.0,13.0,12.0,14.0,9.0,10.0,10.0,14.0,12.0,13.0,30.0,11.0,11.0,8.0,13.0,19.0
789,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,113.0,94.0,18.0,78.0,167.0,110.0,138.0,32.0,99.0,15.0,114.0,153.0,54.0,15.0,51.0,36.0,13.0,17.0,38.0,36.0,18.0,55.0,93.0,13.0,14.0,18.0,43.0,30.0,18.0,43.0,41.0,116.0,13.0,10.0,37.0,11.0,9.0,17.0,10.0,13.0,20.0,11.0,9.0,14.0,10.0,10.0,10.0,21.0,15.0,13.0
790,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,485.0,500.0,500.0,500.0,500.0,500.0,99.0,80.0,24.0,73.0,128.0,129.0,81.0,41.0,54.0,21.0,130.0,60.0,96.0,15.0,46.0,14.0,42.0,16.0,16.0,43.0,15.0,38.0,37.0,17.0,18.0,12.0,17.0,14.0,12.0,55.0,12.0,16.0,15.0,12.0,14.0,46.0,10.0,78.0,11.0,12.0,15.0,15.0,10.0,18.0,27.0,10.0,11.0,14.0,8.0,10.0
791,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,241.0,500.0,500.0,500.0,500.0,500.0,68.0,39.0,18.0,47.0,196.0,136.0,85.0,33.0,53.0,33.0,13.0,144.0,75.0,16.0,60.0,18.0,12.0,15.0,33.0,38.0,15.0,31.0,54.0,12.0,12.0,15.0,46.0,19.0,15.0,15.0,14.0,15.0,9.0,11.0,44.0,68.0,12.0,37.0,10.0,11.0,13.0,9.0,10.0,11.0,9.0,11.0,21.0,30.0,12.0,14.0
792,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,123.0,118.0,23.0,120.0,122.0,81.0,112.0,30.0,66.0,20.0,60.0,114.0,78.0,12.0,53.0,15.0,33.0,19.0,43.0,38.0,17.0,49.0,89.0,15.0,12.0,15.0,35.0,14.0,16.0,17.0,49.0,35.0,13.0,11.0,24.0,37.0,11.0,50.0,10.0,12.0,13.0,12.0,15.0,10.0,20.0,22.0,13.0,14.0,13.0,10.0
793,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,51.0,500.0,500.0,500.0,500.0,500.0,437.0,142.0,29.0,20.0,60.0,126.0,116.0,130.0,37.0,88.0,21.0,111.0,55.0,76.0,18.0,64.0,18.0,17.0,18.0,18.0,34.0,15.0,54.0,51.0,19.0,15.0,14.0,35.0,34.0,12.0,14.0,108.0,11.0,13.0,14.0,39.0,12.0,14.0,74.0,11.0,12.0,9.0,12.0,8.0,16.0,11.0,12.0,16.0,13.0,9.0,13.0
794,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,198.0,500.0,500.0,500.0,500.0,500.0,117.0,87.0,27.0,91.0,121.0,64.0,120.0,38.0,79.0,22.0,127.0,128.0,71.0,17.0,42.0,18.0,17.0,19.0,11.0,25.0,18.0,14.0,92.0,14.0,18.0,15.0,11.0,80.0,10.0,15.0,44.0,47.0,16.0,18.0,79.0,13.0,16.0,20.0,12.0,12.0,19.0,11.0,10.0,12.0,16.0,12.0,10.0,11.0,8.0,18.0
795,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,234.0,500.0,500.0,500.0,359.0,500.0,177.0,116.0,24.0,130.0,30.0,49.0,152.0,33.0,14.0,18.0,120.0,101.0,57.0,20.0,34.0,19.0,19.0,21.0,13.0,19.0,15.0,17.0,32.0,17.0,12.0,15.0,13.0,16.0,10.0,17.0,86.0,43.0,13.0,15.0,68.0,37.0,10.0,42.0,12.0,10.0,11.0,29.0,11.0,13.0,9.0,18.0,12.0,13.0,22.0,11.0
796,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,126.0,111.0,19.0,61.0,152.0,107.0,102.0,37.0,56.0,70.0,76.0,25.0,42.0,12.0,46.0,19.0,17.0,18.0,30.0,27.0,14.0,42.0,64.0,14.0,15.0,11.0,38.0,15.0,30.0,10.0,42.0,13.0,9.0,11.0,15.0,33.0,13.0,49.0,13.0,14.0,11.0,10.0,9.0,11.0,11.0,17.0,11.0,12.0,10.0,12.0
797,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,465.0,500.0,500.0,500.0,500.0,500.0,369.0,500.0,500.0,500.0,500.0,427.0,103.0,159.0,19.0,82.0,136.0,122.0,129.0,26.0,50.0,16.0,78.0,117.0,31.0,13.0,22.0,16.0,21.0,15.0,38.0,39.0,11.0,34.0,43.0,15.0,10.0,12.0,13.0,19.0,23.0,15.0,47.0,43.0,10.0,12.0,13.0,12.0,9.0,14.0,12.0,15.0,18.0,14.0,19.0,17.0,10.0,10.0,15.0,12.0,9.0,12.0
798,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,250.0,500.0,125.0,142.0,23.0,71.0,125.0,93.0,131.0,36.0,46.0,41.0,117.0,128.0,52.0,11.0,16.0,15.0,14.0,23.0,13.0,33.0,13.0,35.0,71.0,16.0,12.0,15.0,14.0,11.0,12.0,36.0,93.0,32.0,11.0,13.0,32.0,84.0,13.0,82.0,12.0,15.0,15.0,10.0,10.0,16.0,10.0,12.0,12.0,10.0,14.0,10.0
799,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,87.0,120.0,18.0,64.0,235.0,100.0,109.0,37.0,55.0,37.0,115.0,138.0,55.0,29.0,49.0,13.0,16.0,19.0,44.0,37.0,12.0,35.0,12.0,15.0,14.0,11.0,31.0,29.0,12.0,25.0,11.0,110.0,12.0,10.0,10.0,27.0,10.0,34.0,11.0,10.0,12.0,8.0,16.0,15.0,11.0,12.0,11.0,11.0,13.0,8.0
800,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,111.0,500.0,91.0,115.0,21.0,43.0,136.0,52.0,11.0,13.0,35.0,43.0,140.0,143.0,95.0,15.0,43.0,17.0,19.0,13.0,16.0,11.0,17.0,47.0,80.0,22.0,15.0,15.0,35.0,57.0,13.0,27.0,41.0,32.0,14.0,10.0,31.0,39.0,17.0,59.0,13.0,9.0,12.0,13.0,11.0,12.0,10.0,12.0,15.0,18.0,12.0,17.0
801,500.0,500.0,500.0,461.0,500.0,500.0,500.0,261.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,124.0,20.0,27.0,88.0,179.0,108.0,27.0,39.0,54.0,34.0,82.0,123.0,62.0,13.0,60.0,13.0,34.0,21.0,14.0,23.0,18.0,32.0,31.0,15.0,11.0,13.0,13.0,50.0,13.0,38.0,69.0,96.0,11.0,9.0,12.0,43.0,9.0,44.0,14.0,18.0,9.0,9.0,9.0,13.0,12.0,10.0,14.0,18.0,11.0,17.0
802,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,55.0,117.0,23.0,73.0,205.0,122.0,132.0,37.0,83.0,42.0,81.0,131.0,82.0,13.0,40.0,21.0,37.0,17.0,13.0,42.0,16.0,14.0,32.0,17.0,19.0,15.0,43.0,17.0,21.0,72.0,66.0,50.0,10.0,9.0,12.0,83.0,12.0,22.0,16.0,11.0,10.0,9.0,13.0,12.0,16.0,16.0,12.0,12.0,19.0,10.0
803,500.0,500.0,500.0,500.0,270.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,64.0,169.0,24.0,44.0,127.0,103.0,147.0,37.0,96.0,42.0,122.0,168.0,108.0,13.0,55.0,19.0,32.0,14.0,71.0,36.0,12.0,33.0,110.0,14.0,11.0,9.0,21.0,39.0,14.0,54.0,13.0,128.0,11.0,12.0,10.0,40.0,12.0,12.0,10.0,12.0,25.0,11.0,8.0,26.0,14.0,10.0,13.0,18.0,11.0,9.0
804,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,90.0,34.0,27.0,96.0,242.0,47.0,135.0,25.0,87.0,54.0,114.0,147.0,96.0,17.0,46.0,18.0,20.0,21.0,32.0,39.0,14.0,15.0,22.0,11.0,12.0,21.0,12.0,110.0,13.0,37.0,53.0,39.0,11.0,9.0,13.0,30.0,14.0,91.0,14.0,11.0,11.0,12.0,18.0,15.0,12.0,8.0,14.0,9.0,12.0,10.0
805,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,480.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,170.0,121.0,20.0,79.0,91.0,139.0,96.0,25.0,99.0,49.0,67.0,126.0,104.0,11.0,61.0,15.0,17.0,27.0,36.0,23.0,14.0,16.0,47.0,14.0,16.0,9.0,46.0,13.0,13.0,62.0,14.0,81.0,12.0,10.0,18.0,40.0,9.0,37.0,13.0,10.0,10.0,19.0,23.0,17.0,15.0,10.0,10.0,12.0,11.0,15.0
806,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,109.0,46.0,20.0,16.0,123.0,97.0,127.0,37.0,89.0,51.0,15.0,64.0,103.0,15.0,15.0,14.0,36.0,14.0,18.0,15.0,17.0,36.0,126.0,14.0,12.0,19.0,14.0,13.0,14.0,12.0,142.0,40.0,12.0,17.0,13.0,14.0,13.0,16.0,10.0,10.0,8.0,10.0,13.0,12.0,11.0,10.0,10.0,18.0,11.0,18.0
807,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,138.0,170.0,14.0,42.0,123.0,119.0,150.0,34.0,17.0,21.0,126.0,106.0,114.0,13.0,71.0,19.0,42.0,10.0,18.0,15.0,17.0,16.0,110.0,14.0,12.0,17.0,42.0,93.0,13.0,17.0,12.0,11.0,10.0,23.0,127.0,66.0,9.0,10.0,10.0,9.0,13.0,15.0,10.0,12.0,8.0,17.0,11.0,12.0,16.0,13.0
808,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,140.0,133.0,29.0,46.0,143.0,130.0,144.0,35.0,106.0,48.0,57.0,132.0,92.0,13.0,48.0,12.0,41.0,28.0,34.0,26.0,13.0,17.0,35.0,16.0,14.0,15.0,13.0,10.0,14.0,13.0,101.0,87.0,18.0,12.0,14.0,90.0,10.0,78.0,9.0,12.0,10.0,9.0,12.0,15.0,10.0,9.0,19.0,13.0,9.0,17.0
809,500.0,500.0,500.0,470.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,156.0,76.0,17.0,41.0,112.0,120.0,78.0,35.0,40.0,46.0,80.0,98.0,11.0,13.0,32.0,20.0,39.0,13.0,17.0,15.0,15.0,34.0,71.0,14.0,16.0,41.0,22.0,42.0,10.0,14.0,63.0,16.0,11.0,14.0,11.0,43.0,13.0,68.0,12.0,15.0,12.0,9.0,11.0,11.0,16.0,12.0,9.0,12.0,11.0,14.0
810,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,171.0,92.0,18.0,131.0,122.0,91.0,126.0,34.0,83.0,22.0,106.0,166.0,97.0,17.0,51.0,28.0,35.0,21.0,34.0,18.0,24.0,19.0,88.0,18.0,12.0,18.0,14.0,33.0,12.0,25.0,45.0,61.0,13.0,11.0,54.0,15.0,10.0,13.0,9.0,14.0,10.0,31.0,10.0,13.0,13.0,14.0,9.0,12.0,10.0,9.0
811,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,28.0,134.0,19.0,81.0,170.0,142.0,88.0,38.0,89.0,24.0,77.0,82.0,93.0,17.0,57.0,15.0,13.0,14.0,13.0,28.0,18.0,69.0,20.0,17.0,15.0,13.0,18.0,43.0,16.0,12.0,38.0,14.0,13.0,9.0,128.0,9.0,10.0,31.0,10.0,13.0,14.0,10.0,13.0,12.0,13.0,12.0,17.0,18.0,11.0,10.0
812,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,164.0,100.0,19.0,118.0,143.0,98.0,139.0,42.0,114.0,47.0,146.0,89.0,118.0,15.0,69.0,17.0,42.0,17.0,33.0,47.0,18.0,43.0,26.0,13.0,20.0,26.0,17.0,16.0,15.0,52.0,59.0,50.0,11.0,10.0,13.0,78.0,9.0,13.0,11.0,14.0,11.0,9.0,10.0,17.0,16.0,11.0,10.0,10.0,13.0,19.0
813,500.0,500.0,500.0,460.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,249.0,500.0,500.0,500.0,500.0,500.0,144.0,137.0,29.0,119.0,133.0,146.0,22.0,47.0,44.0,36.0,14.0,33.0,102.0,15.0,36.0,14.0,44.0,14.0,11.0,44.0,15.0,58.0,61.0,18.0,15.0,12.0,13.0,86.0,15.0,46.0,156.0,87.0,10.0,13.0,16.0,80.0,10.0,31.0,13.0,11.0,12.0,11.0,26.0,12.0,14.0,18.0,16.0,8.0,10.0,13.0
814,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,373.0,500.0,500.0,500.0,500.0,500.0,150.0,75.0,18.0,25.0,120.0,119.0,145.0,18.0,103.0,18.0,13.0,135.0,105.0,19.0,52.0,18.0,42.0,21.0,14.0,25.0,13.0,16.0,50.0,18.0,52.0,14.0,31.0,27.0,13.0,57.0,96.0,98.0,14.0,11.0,36.0,9.0,10.0,31.0,11.0,12.0,9.0,11.0,12.0,25.0,13.0,11.0,19.0,18.0,16.0,15.0
815,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,442.0,500.0,500.0,500.0,500.0,500.0,127.0,104.0,19.0,80.0,17.0,119.0,145.0,38.0,50.0,35.0,35.0,102.0,81.0,16.0,65.0,12.0,28.0,14.0,41.0,41.0,12.0,50.0,76.0,15.0,20.0,16.0,14.0,9.0,10.0,16.0,73.0,43.0,9.0,11.0,48.0,50.0,11.0,33.0,11.0,11.0,15.0,16.0,14.0,22.0,14.0,16.0,13.0,9.0,15.0,12.0
816,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,234.0,500.0,500.0,500.0,315.0,500.0,500.0,500.0,500.0,500.0,141.0,125.0,16.0,105.0,224.0,125.0,95.0,33.0,57.0,42.0,13.0,82.0,34.0,17.0,31.0,25.0,16.0,15.0,41.0,26.0,12.0,17.0,36.0,10.0,16.0,10.0,50.0,12.0,15.0,18.0,59.0,46.0,14.0,12.0,15.0,68.0,10.0,12.0,12.0,16.0,10.0,10.0,15.0,9.0,15.0,15.0,25.0,9.0,12.0,16.0
817,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,78.0,176.0,31.0,29.0,178.0,102.0,82.0,41.0,67.0,16.0,90.0,71.0,89.0,14.0,52.0,18.0,20.0,17.0,41.0,31.0,14.0,13.0,86.0,15.0,15.0,13.0,52.0,54.0,12.0,17.0,51.0,11.0,12.0,11.0,77.0,45.0,11.0,14.0,15.0,11.0,11.0,12.0,12.0,10.0,18.0,11.0,11.0,15.0,9.0,14.0
818,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,99.0,100.0,22.0,39.0,177.0,58.0,136.0,29.0,41.0,30.0,160.0,21.0,94.0,15.0,54.0,17.0,16.0,18.0,43.0,37.0,12.0,14.0,20.0,15.0,46.0,13.0,43.0,15.0,15.0,13.0,38.0,18.0,10.0,12.0,42.0,59.0,14.0,35.0,9.0,12.0,10.0,15.0,14.0,14.0,13.0,21.0,15.0,9.0,13.0,10.0
819,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,141.0,76.0,24.0,165.0,69.0,132.0,112.0,47.0,86.0,40.0,145.0,137.0,88.0,15.0,33.0,27.0,28.0,16.0,34.0,46.0,12.0,11.0,14.0,14.0,20.0,27.0,16.0,16.0,11.0,33.0,48.0,41.0,10.0,11.0,13.0,59.0,11.0,15.0,10.0,19.0,12.0,17.0,15.0,15.0,14.0,9.0,13.0,9.0,14.0,10.0
820,500.0,500.0,500.0,500.0,500.0,500.0,500.0,366.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,70.0,39.0,20.0,82.0,161.0,143.0,123.0,38.0,72.0,47.0,114.0,89.0,91.0,16.0,54.0,15.0,36.0,15.0,13.0,17.0,16.0,59.0,87.0,13.0,13.0,13.0,19.0,32.0,16.0,56.0,78.0,78.0,17.0,14.0,43.0,10.0,14.0,69.0,11.0,12.0,12.0,9.0,15.0,21.0,8.0,10.0,13.0,13.0,10.0,13.0
821,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,329.0,500.0,500.0,500.0,235.0,500.0,500.0,500.0,500.0,500.0,29.0,163.0,16.0,136.0,209.0,125.0,125.0,17.0,74.0,42.0,118.0,224.0,104.0,20.0,19.0,17.0,21.0,18.0,43.0,40.0,17.0,17.0,89.0,13.0,47.0,15.0,44.0,13.0,14.0,11.0,13.0,10.0,14.0,9.0,77.0,41.0,9.0,56.0,10.0,12.0,12.0,12.0,8.0,12.0,13.0,18.0,12.0,9.0,12.0,12.0
822,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,327.0,500.0,500.0,500.0,500.0,500.0,151.0,97.0,23.0,85.0,146.0,128.0,153.0,32.0,65.0,30.0,26.0,137.0,96.0,17.0,57.0,14.0,30.0,15.0,16.0,36.0,13.0,33.0,51.0,15.0,17.0,18.0,10.0,45.0,13.0,32.0,31.0,18.0,10.0,13.0,13.0,13.0,13.0,53.0,12.0,10.0,13.0,10.0,9.0,13.0,24.0,13.0,13.0,15.0,18.0,9.0
823,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,483.0,151.0,155.0,22.0,71.0,71.0,130.0,102.0,40.0,11.0,51.0,120.0,120.0,92.0,19.0,34.0,14.0,30.0,14.0,33.0,35.0,14.0,37.0,94.0,16.0,18.0,33.0,53.0,43.0,11.0,12.0,12.0,77.0,9.0,10.0,11.0,63.0,23.0,28.0,12.0,12.0,9.0,21.0,11.0,11.0,14.0,10.0,11.0,12.0,8.0,19.0
824,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,229.0,500.0,164.0,127.0,19.0,35.0,116.0,124.0,18.0,34.0,30.0,55.0,104.0,58.0,121.0,15.0,27.0,19.0,42.0,21.0,15.0,42.0,12.0,44.0,43.0,13.0,11.0,15.0,16.0,12.0,17.0,19.0,130.0,95.0,12.0,12.0,41.0,43.0,11.0,10.0,11.0,13.0,9.0,14.0,11.0,11.0,10.0,13.0,9.0,12.0,23.0,13.0
825,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,124.0,29.0,14.0,81.0,95.0,144.0,183.0,19.0,46.0,50.0,121.0,111.0,61.0,15.0,78.0,14.0,44.0,17.0,35.0,20.0,18.0,48.0,11.0,19.0,15.0,18.0,20.0,22.0,12.0,20.0,11.0,21.0,11.0,13.0,54.0,15.0,17.0,12.0,10.0,9.0,11.0,15.0,19.0,11.0,9.0,14.0,18.0,9.0,8.0,14.0
826,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,94.0,94.0,16.0,136.0,162.0,31.0,149.0,32.0,42.0,17.0,128.0,163.0,83.0,23.0,46.0,28.0,22.0,21.0,43.0,45.0,19.0,66.0,12.0,17.0,13.0,15.0,20.0,17.0,13.0,41.0,139.0,78.0,11.0,13.0,32.0,20.0,13.0,91.0,13.0,9.0,17.0,12.0,13.0,17.0,13.0,11.0,9.0,11.0,12.0,12.0
